LASTUPDATEDATE,BUILDINGNAMEID,BUILDINGID
2023/09/03 00:00:00,"1810025231","1105739383"
2023/09/03 00:00:00,"1810025236","1103139704"
2023/09/03 00:00:00,"1810025237","1103139607"
2023/09/03 00:00:00,"1810025238","1103139513"
2023/09/03 00:00:00,"1810025251","1103127229"
2023/09/03 00:00:00,"1810025252","1103127202"
2023/09/03 00:00:00,"1810025253","1103117801"
2023/09/03 00:00:00,"1810025271","1105738786"
2023/09/03 00:00:00,"1810025272","1105744409"
2023/09/03 00:00:00,"1810025292","1100009622"
2023/09/03 00:00:00,"1810025311","1103130628"
2023/09/03 00:00:00,"1810025351","1108222162"
2023/09/03 00:00:00,"1810025371","1102439298"
2023/09/03 00:00:00,"1810025372","1103125969"
2023/09/03 00:00:00,"1810025393","1108769628"
2023/09/03 00:00:00,"1810025394","1108770129"
2023/09/03 00:00:00,"1810025395","1108770242"
2023/09/03 00:00:00,"1810025411","1103126911"
2023/09/03 00:00:00,"1810025431","1103125226"
2023/09/03 00:00:00,"1810025473","1810096328"
2023/09/03 00:00:00,"1810025512","1103129546"
2023/09/03 00:00:00,"1810025517","1103129839"
2023/09/03 00:00:00,"1810025518","1109346370"
2023/09/03 00:00:00,"1810025519","1103130181"
2023/09/03 00:00:00,"1810025520","1810071739"
2023/09/03 00:00:00,"1810025521","1103130113"
2023/09/03 00:00:00,"1810025522","1103130139"
2023/09/03 00:00:00,"1810025523","1103130562"
2023/09/03 00:00:00,"1810025531","1101772393"
2023/09/03 00:00:00,"1810025552","1810079519"
2023/09/03 00:00:00,"1810025571","1105753564"
2023/09/03 00:00:00,"1810025572","1105754464"
2023/09/03 00:00:00,"1810025591","1103125792"
2023/09/03 00:00:00,"1810025611","1103136323"
2023/09/03 00:00:00,"1810025612","1103136300"
2023/09/03 00:00:00,"1810025631","1100010147"
2023/09/03 00:00:00,"1810025672","1106130560"
2023/09/03 00:00:00,"1810025699","1105741907"
2023/09/03 00:00:00,"1810025700","1105741407"
2023/09/03 00:00:00,"1810025711","1810087252"
2023/09/03 00:00:00,"1810025712","1810095865"
2023/09/03 00:00:00,"1810025713","1810095864"
2023/09/03 00:00:00,"1810025731","1105741157"
2023/09/03 00:00:00,"1810025732","1105740093"
2023/09/03 00:00:00,"1810025733","1105740144"
2023/09/03 00:00:00,"1810025734","1105740201"
2023/09/03 00:00:00,"1810025735","1105740248"
2023/09/03 00:00:00,"1810025736","1105740319"
2023/09/03 00:00:00,"1810025737","1105780480"
2023/09/03 00:00:00,"1810025738","1105780475"
2023/09/03 00:00:00,"1810025739","1105739934"
2023/09/03 00:00:00,"1810025693","1103135883"
2023/09/03 00:00:00,"1810025694","1103135803"
2023/09/03 00:00:00,"1810025695","1103135679"
2023/09/03 00:00:00,"1810025696","1103135639"
2023/09/03 00:00:00,"1810025697","1103135750"
2023/09/03 00:00:00,"1810025698","1103135893"
2023/09/03 00:00:00,"1810025701","1810095133"
2023/09/03 00:00:00,"1810025702","1103135815"
2023/09/03 00:00:00,"1810025714","1103128122"
2023/09/03 00:00:00,"1810025740","1105739883"
2023/09/03 00:00:00,"1810025741","1105739834"
2023/09/03 00:00:00,"1810025742","1105739734"
2023/09/03 00:00:00,"1810025743","1105739473"
2023/09/03 00:00:00,"1810025744","1105739224"
2023/09/03 00:00:00,"1810025745","1810066578"
2023/09/03 00:00:00,"1810025746","1105739648"
2023/09/03 00:00:00,"1810025747","1105739910"
2023/09/03 00:00:00,"1810025752","1108223982"
2023/09/03 00:00:00,"1810025753","1103130747"
2023/09/03 00:00:00,"1810025771","1103129587"
2023/09/03 00:00:00,"1810025811","1810096881"
2023/09/03 00:00:00,"1810025812","1810096886"
2023/09/03 00:00:00,"1810025813","1810096885"
2023/09/03 00:00:00,"1810025814","1810096875"
2023/09/03 00:00:00,"1810025815","1810096880"
2023/09/03 00:00:00,"1810025816","1810096891"
2023/09/03 00:00:00,"1810025792","1105746583"
2023/09/03 00:00:00,"1810025831","1105745079"
2023/09/03 00:00:00,"1810025871","1100012880"
2023/09/03 00:00:00,"1810025872","1100013230"
2023/09/03 00:00:00,"1810025874","1810068353"
2023/09/03 00:00:00,"1810025875","1810068350"
2023/09/03 00:00:00,"1810025876","1810068257"
2023/09/03 00:00:00,"1810025954","1106137472"
2023/09/03 00:00:00,"1810025955","1106137306"
2023/09/03 00:00:00,"1810025971","1103126380"
2023/09/03 00:00:00,"1810025991","1109464571"
2023/09/03 00:00:00,"1810025992","1109909768"
2023/09/03 00:00:00,"1810025993","1109464648"
2023/09/03 00:00:00,"1810025994","1109465788"
2023/09/03 00:00:00,"1810025995","1109465127"
2023/09/03 00:00:00,"1810026011","1103139636"
2023/09/03 00:00:00,"1810026031","1109464035"
2023/09/03 00:00:00,"1810026053","1810097291"
2023/09/03 00:00:00,"1810026071","1103123996"
2023/09/03 00:00:00,"1810026091","1103122398"
2023/09/03 00:00:00,"1810026151","1810097469"
2023/09/03 00:00:00,"1810026152","1108224477"
2023/09/03 00:00:00,"1810026154","1103122560"
2023/09/03 00:00:00,"1810026171","1103122021"
2023/09/03 00:00:00,"1810026191","1100012233"
2023/09/03 00:00:00,"1810026211","1810097748"
2023/09/03 00:00:00,"1810026232","1100010864"
2023/09/03 00:00:00,"1810026252","1105768912"
2023/09/03 00:00:00,"1810026272","1100011229"
2023/09/03 00:00:00,"1810026291","1100011432"
2023/09/03 00:00:00,"1810026351","1810097999"
2023/09/03 00:00:00,"1810026352","1103124364"
2023/09/03 00:00:00,"1810026371","1103129470"
2023/09/03 00:00:00,"1810026411","1105769081"
2023/09/03 00:00:00,"1810026431","1810098092"
2023/09/03 00:00:00,"1810026432","1103130152"
2023/09/03 00:00:00,"1810026451","1103127433"
2023/09/03 00:00:00,"1810026452","1103127357"
2023/09/03 00:00:00,"1810026471","1103128772"
2023/09/03 00:00:00,"1810026532","1103122124"
2023/09/03 00:00:00,"1810026491","1810098156"
2023/09/03 00:00:00,"1810026551","1810091605"
2023/09/03 00:00:00,"1810026571","1103123218"
2023/09/03 00:00:00,"1810026592","1810098236"
2023/09/03 00:00:00,"1810026593","1103139342"
2023/09/03 00:00:00,"1810026594","1810098238"
2023/09/03 00:00:00,"1810026611","1103131814"
2023/09/03 00:00:00,"1810026691","1810098799"
2023/09/03 00:00:00,"1810026692","1810098800"
2023/09/03 00:00:00,"1810026693","1103126305"
2023/09/03 00:00:00,"1810026694","1103126704"
2023/09/03 00:00:00,"1810026711","1106123981"
2023/09/03 00:00:00,"1810026715","1103123984"
2023/09/03 00:00:00,"1810026716","1103123940"
2023/09/03 00:00:00,"1810026732","1810098905"
2023/09/03 00:00:00,"1810026733","1810098650"
2023/09/03 00:00:00,"1810026771","1100009717"
2023/09/03 00:00:00,"1810026791","1103128761"
2023/09/03 00:00:00,"1810026811","1103127585"
2023/09/03 00:00:00,"1810026813","1103128920"
2023/09/03 00:00:00,"1810026831","1810099113"
2023/09/03 00:00:00,"1810026836","1103127717"
2023/09/03 00:00:00,"1810026837","1103127339"
2023/09/03 00:00:00,"1810026833","1108240639"
2023/09/03 00:00:00,"1810026835","1103120176"
2023/09/03 00:00:00,"1810026913","1100013605"
2023/09/03 00:00:00,"1810026933","1810099212"
2023/09/03 00:00:00,"1810026951","1103127543"
2023/09/03 00:00:00,"1810026952","1103127482"
2023/09/03 00:00:00,"1810026953","1103121352"
2023/09/03 00:00:00,"1810026971","1810099359"
2023/09/03 00:00:00,"1810027012","1103139153"
2023/09/03 00:00:00,"1810027031","1103126806"
2023/09/03 00:00:00,"1810027071","1103124244"
2023/09/03 00:00:00,"1810027032","1108237147"
2023/09/03 00:00:00,"1810027051","1108239795"
2023/09/03 00:00:00,"1810027052","1108239115"
2023/09/03 00:00:00,"1810027053","1810088721"
2023/09/03 00:00:00,"1810027092","1100011750"
2023/09/03 00:00:00,"1810027132","1103133615"
2023/09/03 00:00:00,"1810027151","1103121447"
2023/09/03 00:00:00,"1810027152","1103121589"
2023/09/03 00:00:00,"1810027153","1103121709"
2023/09/03 00:00:00,"1810027154","1103121846"
2023/09/03 00:00:00,"1810027155","1103122085"
2023/09/03 00:00:00,"1810027156","1103122217"
2023/09/03 00:00:00,"1810027157","1103122401"
2023/09/03 00:00:00,"1810027158","1103122550"
2023/09/03 00:00:00,"1810027159","1103122807"
2023/09/03 00:00:00,"1810027160","1103123011"
2023/09/03 00:00:00,"1810027161","1103123159"
2023/09/03 00:00:00,"1810027162","1103123341"
2023/09/03 00:00:00,"1810027163","1103122143"
2023/09/03 00:00:00,"1810027164","1103121486"
2023/09/03 00:00:00,"1810027165","1103132114"
2023/09/03 00:00:00,"1810027171","1103123831"
2023/09/03 00:00:00,"1810027172","1103123950"
2023/09/03 00:00:00,"1810027173","1103124084"
2023/09/03 00:00:00,"1810027174","1103124258"
2023/09/03 00:00:00,"1810027175","1103124403"
2023/09/03 00:00:00,"1810027192","1810099524"
2023/09/03 00:00:00,"1810027212","1810041022"
2023/09/03 00:00:00,"1810027214","1810099816"
2023/09/03 00:00:00,"1810027251","1102440014"
2023/09/03 00:00:00,"1810027213","1810099791"
2023/09/03 00:00:00,"1810027233","1103127927"
2023/09/03 00:00:00,"1810027235","1810099886"
2023/09/03 00:00:00,"1810027252","1106130143"
2023/09/03 00:00:00,"1810027273","1810099970"
2023/09/03 00:00:00,"1810027294","1103122770"
2023/09/03 00:00:00,"1810027311","1106129629"
2023/09/03 00:00:00,"1810027331","1103121705"
2023/09/03 00:00:00,"1810027334","1103122686"
2023/09/03 00:00:00,"1810027332","1810001146"
2023/09/03 00:00:00,"1810027336","1810100102"
2023/09/03 00:00:00,"1810027340","1108244035"
2023/09/03 00:00:00,"1810027342","1108244278"
2023/09/03 00:00:00,"1810027343","1108243740"
2023/09/03 00:00:00,"1810027352","1108244080"
2023/09/03 00:00:00,"1810027357","1108233292"
2023/09/03 00:00:00,"1810027371","1105686972"
2023/09/03 00:00:00,"1810027372","1109465381"
2023/09/03 00:00:00,"1810027411","1810100266"
2023/09/03 00:00:00,"1810027431","1810100301"
2023/09/03 00:00:00,"1810027451","1103121554"
2023/09/03 00:00:00,"1810027452","1103121598"
2023/09/03 00:00:00,"1810027453","1103121770"
2023/09/03 00:00:00,"1810027455","1103122172"
2023/09/03 00:00:00,"1810027337","1108243832"
2023/09/03 00:00:00,"1810027338","1108243894"
2023/09/03 00:00:00,"1810027341","1108244040"
2023/09/03 00:00:00,"1810027351","1106132647"
2023/09/03 00:00:00,"1810027353","1108243273"
2023/09/03 00:00:00,"1810027354","1108243492"
2023/09/03 00:00:00,"1810027355","1108240078"
2023/09/03 00:00:00,"1810027359","1108235544"
2023/09/03 00:00:00,"1810027391","1105737085"
2023/09/03 00:00:00,"1810027358","1810100152"
2023/09/03 00:00:00,"1810027454","1108231768"
2023/09/03 00:00:00,"1810027471","1108224263"
2023/09/03 00:00:00,"1810027511","1109955276"
2023/09/03 00:00:00,"1810027531","1108236346"
2023/09/03 00:00:00,"1810027532","1108236157"
2023/09/03 00:00:00,"1810027533","1108236165"
2023/09/03 00:00:00,"1810027534","1108236013"
2023/09/03 00:00:00,"1810027535","1108236013"
2023/09/03 00:00:00,"1810027551","1810100496"
2023/09/03 00:00:00,"1810027554","1810100497"
2023/09/03 00:00:00,"1810027555","1108238675"
2023/09/03 00:00:00,"1810027558","1810100524"
2023/09/03 00:00:00,"1810027559","1810100523"
2023/09/03 00:00:00,"1810027560","1810100525"
2023/09/03 00:00:00,"1810027561","1109347320"
2023/09/03 00:00:00,"1810027562","1109345558"
2023/09/03 00:00:00,"1810027572","1810100592"
2023/09/03 00:00:00,"1810027573","1810100593"
2023/09/03 00:00:00,"1810027574","1810100594"
2023/09/03 00:00:00,"1810027591","1108235738"
2023/09/03 00:00:00,"1810027592","1108235653"
2023/09/03 00:00:00,"1810027611","1103132403"
2023/09/03 00:00:00,"1810027612","1108226092"
2023/09/03 00:00:00,"1810027631","1103125992"
2023/09/03 00:00:00,"1810027651","1103131349"
2023/09/03 00:00:00,"1810027652","1103132127"
2023/09/03 00:00:00,"1810027671","1101763160"
2023/09/03 00:00:00,"1810027672","1101763159"
2023/09/03 00:00:00,"1810027673","1109726827"
2023/09/03 00:00:00,"1810027674","1109726829"
2023/09/03 00:00:00,"1810027691","1106133691"
2023/09/03 00:00:00,"1810027692","1106133713"
2023/09/03 00:00:00,"1810027693","1106133721"
2023/09/03 00:00:00,"1810027694","1106133729"
2023/09/03 00:00:00,"1810027695","1106133731"
2023/09/03 00:00:00,"1810027697","1106133767"
2023/09/03 00:00:00,"1810027698","1106133769"
2023/09/03 00:00:00,"1810027711","1108220628"
2023/09/03 00:00:00,"1810027712","1106138572"
2023/09/03 00:00:00,"1810027731","1810100432"
2023/09/03 00:00:00,"1810027771","1810100784"
2023/09/03 00:00:00,"1810027791","1810086949"
2023/09/03 00:00:00,"1810027792","1810086947"
2023/09/03 00:00:00,"1810027793","1810086946"
2023/09/03 00:00:00,"1810027794","1810086944"
2023/09/03 00:00:00,"1810027795","1810086942"
2023/09/03 00:00:00,"1810027796","1810086940"
2023/09/03 00:00:00,"1810027797","1810086939"
2023/09/03 00:00:00,"1810027798","1810086938"
2023/09/03 00:00:00,"1810027805","1810086928"
2023/09/03 00:00:00,"1810027806","1810086927"
2023/09/03 00:00:00,"1810027807","1810086926"
2023/09/03 00:00:00,"1810027808","1810086921"
2023/09/03 00:00:00,"1810027809","1810086920"
2023/09/03 00:00:00,"1810027810","1810086916"
2023/09/03 00:00:00,"1810027811","1810086915"
2023/09/03 00:00:00,"1810027773","1810100966"
2023/09/03 00:00:00,"1810027774","1810086970"
2023/09/03 00:00:00,"1810027775","1810086969"
2023/09/03 00:00:00,"1810027776","1810086966"
2023/09/03 00:00:00,"1810027777","1810086964"
2023/09/03 00:00:00,"1810027778","1810086963"
2023/09/03 00:00:00,"1810027779","1810086962"
2023/09/03 00:00:00,"1810027780","1810086960"
2023/09/03 00:00:00,"1810027781","1810086952"
2023/09/03 00:00:00,"1810027782","1810086950"
2023/09/03 00:00:00,"1810027799","1810086937"
2023/09/03 00:00:00,"1810027800","1810086935"
2023/09/03 00:00:00,"1810027801","1810086934"
2023/09/03 00:00:00,"1810027802","1810086932"
2023/09/03 00:00:00,"1810027803","1810086931"
2023/09/03 00:00:00,"1810027804","1810086930"
2023/09/03 00:00:00,"1810027812","1810087063"
2023/09/03 00:00:00,"1810027813","1810087062"
2023/09/03 00:00:00,"1810027814","1810087061"
2023/09/03 00:00:00,"1810027815","1810087060"
2023/09/03 00:00:00,"1810027816","1810087059"
2023/09/03 00:00:00,"1810027817","1810087056"
2023/09/03 00:00:00,"1810027818","1810087054"
2023/09/03 00:00:00,"1810027819","1810087051"
2023/09/03 00:00:00,"1810027820","1810087050"
2023/09/03 00:00:00,"1810027821","1810087049"
2023/09/03 00:00:00,"1810027822","1810087047"
2023/09/03 00:00:00,"1810027823","1810087041"
2023/09/03 00:00:00,"1810027824","1810087037"
2023/09/03 00:00:00,"1810027825","1810087036"
2023/09/03 00:00:00,"1810027826","1810087035"
2023/09/03 00:00:00,"1810027827","1810087034"
2023/09/03 00:00:00,"1810027828","1810087032"
2023/09/03 00:00:00,"1810027829","1810087031"
2023/09/03 00:00:00,"1810027830","1810087030"
2023/09/03 00:00:00,"1810027831","1810087029"
2023/09/03 00:00:00,"1810027832","1810087026"
2023/09/03 00:00:00,"1810027873","1100014203"
2023/09/03 00:00:00,"1810027874","1810069304"
2023/09/03 00:00:00,"1810027896","1810084892"
2023/09/03 00:00:00,"1810027911","1810101274"
2023/09/03 00:00:00,"1810027912","1810101273"
2023/09/03 00:00:00,"1810027971","1106129597"
2023/09/03 00:00:00,"1810027991","1106129375"
2023/09/03 00:00:00,"1810027992","1106129325"
2023/09/03 00:00:00,"1810027993","1106129344"
2023/09/03 00:00:00,"1810028011","1106129333"
2023/09/03 00:00:00,"1810028031","1810101360"
2023/09/03 00:00:00,"1810028051","1810101406"
2023/09/03 00:00:00,"1810028052","1105724600"
2023/09/03 00:00:00,"1810028072","1103128220"
2023/09/03 00:00:00,"1810028111","1103140718"
2023/09/03 00:00:00,"1810028131","1810101521"
2023/09/03 00:00:00,"1810028151","1105689977"
2023/09/03 00:00:00,"1810028172","1103131147"
2023/09/03 00:00:00,"1810028191","1109347385"
2023/09/03 00:00:00,"1810028196","1103127234"
2023/09/03 00:00:00,"1810028193","1103133826"
2023/09/03 00:00:00,"1810028194","1103133849"
2023/09/03 00:00:00,"1810028195","1103133849"
2023/09/03 00:00:00,"1810028197","1100006338"
2023/09/03 00:00:00,"1810028199","1810102407"
2023/09/03 00:00:00,"1810028200","1810101520"
2023/09/03 00:00:00,"1810028201","1810101519"
2023/09/03 00:00:00,"1810028207","1810071435"
2023/09/03 00:00:00,"1810028239","1103134852"
2023/09/03 00:00:00,"1810028202","1810071433"
2023/09/03 00:00:00,"1810028203","1810071422"
2023/09/03 00:00:00,"1810028204","1810071421"
2023/09/03 00:00:00,"1810028205","1810071426"
2023/09/03 00:00:00,"1810028206","1810071425"
2023/09/03 00:00:00,"1810028259","1106132918"
2023/09/03 00:00:00,"1810028260","1106129295"
2023/09/03 00:00:00,"1810028261","1106129431"
2023/09/03 00:00:00,"1810028265","1810102696"
2023/09/03 00:00:00,"1810028266","1103135996"
2023/09/03 00:00:00,"1810028267","1103133618"
2023/09/03 00:00:00,"1810028268","1103133600"
2023/09/03 00:00:00,"1810028269","1108241241"
2023/09/03 00:00:00,"1810028270","1110019687"
2023/09/03 00:00:00,"1810028271","1110019312"
2023/09/03 00:00:00,"1810028272","1103135032"
2023/09/03 00:00:00,"1810028276","1810079333"
2023/09/03 00:00:00,"1810028277","1108224586"
2023/09/03 00:00:00,"1810028281","1105757697"
2023/09/03 00:00:00,"1810028299","1810103010"
2023/09/03 00:00:00,"1810028301","1105694503"
2023/09/03 00:00:00,"1810028302","1105694522"
2023/09/03 00:00:00,"1810028303","1105694543"
2023/09/03 00:00:00,"1810028304","1105694569"
2023/09/03 00:00:00,"1810028305","1105694581"
2023/09/03 00:00:00,"1810028306","1105694607"
2023/09/03 00:00:00,"1810028307","1105694621"
2023/09/03 00:00:00,"1810028308","1103135923"
2023/09/03 00:00:00,"1810028309","1103135929"
2023/09/03 00:00:00,"1810028319","1103135236"
2023/09/03 00:00:00,"1810028320","1100013882"
2023/09/03 00:00:00,"1810028321","1103135393"
2023/09/03 00:00:00,"1810028324","1105710920"
2023/09/03 00:00:00,"1810028339","1810103127"
2023/09/03 00:00:00,"1810028359","1810103195"
2023/09/03 00:00:00,"1810028379","1103127764"
2023/09/03 00:00:00,"1810028380","1108221544"
2023/09/03 00:00:00,"1810028383","1108221603"
2023/09/03 00:00:00,"1810028399","1810103257"
2023/09/03 00:00:00,"1810028419","1810103279"
2023/09/03 00:00:00,"1810028382","1110019753"
2023/09/03 00:00:00,"1810028420","1109683901"
2023/09/03 00:00:00,"1810028421","1109683904"
2023/09/03 00:00:00,"1810028422","1109683858"
2023/09/03 00:00:00,"1810028423","1810083450"
2023/09/03 00:00:00,"1810028424","1109683885"
2023/09/03 00:00:00,"1810028429","1103120815"
2023/09/03 00:00:00,"1810028430","1103120437"
2023/09/03 00:00:00,"1810028432","1810103334"
2023/09/03 00:00:00,"1810028433","1810103334"
2023/09/03 00:00:00,"1810028437","1102447064"
2023/09/03 00:00:00,"1810028438","1106125059"
2023/09/03 00:00:00,"1810028439","1106125059"
2023/09/03 00:00:00,"1810028440","1106129393"
2023/09/03 00:00:00,"1810028459","1102446284"
2023/09/03 00:00:00,"1810028479","1109464268"
2023/09/03 00:00:00,"1810028500","1105720401"
2023/09/03 00:00:00,"1810028501","1103133162"
2023/09/03 00:00:00,"1810028502","1103132522"
2023/09/03 00:00:00,"1810028503","1103132730"
2023/09/03 00:00:00,"1810028504","1103132877"
2023/09/03 00:00:00,"1810028505","1103133195"
2023/09/03 00:00:00,"1810028506","1103133783"
2023/09/03 00:00:00,"1810028507","1103134222"
2023/09/03 00:00:00,"1810028508","1103132809"
2023/09/03 00:00:00,"1810028519","1103134059"
2023/09/03 00:00:00,"1810028559","1810103716"
2023/09/03 00:00:00,"1810028560","1810103717"
2023/09/03 00:00:00,"1810028562","1810070685"
2023/09/03 00:00:00,"1810028579","1100009915"
2023/09/03 00:00:00,"1810028599","1106138084"
2023/09/03 00:00:00,"1810028600","1106138081"
2023/09/03 00:00:00,"1810028601","1106138089"
2023/09/03 00:00:00,"1810028602","1106138087"
2023/09/03 00:00:00,"1810028603","1106138088"
2023/09/03 00:00:00,"1810028604","1106138090"
2023/09/03 00:00:00,"1810028605","1106138085"
2023/09/03 00:00:00,"1810028606","1106138092"
2023/09/03 00:00:00,"1810028619","1105721776"
2023/09/03 00:00:00,"1810028621","1810103888"
2023/09/03 00:00:00,"1810028620","1810103884"
2023/09/03 00:00:00,"1810028623","1810103907"
2023/09/03 00:00:00,"1810028624","1810103921"
2023/09/03 00:00:00,"1810028626","1810103391"
2023/09/03 00:00:00,"1810028627","1810103834"
2023/09/03 00:00:00,"1810028628","1810103973"
2023/09/03 00:00:00,"1810028639","1109609304"
2023/09/03 00:00:00,"1810028640","1810084456"
2023/09/03 00:00:00,"1810028659","1106137572"
2023/09/03 00:00:00,"1810028679","1109347073"
2023/09/03 00:00:00,"1810028680","1103136149"
2023/09/03 00:00:00,"1810028681","1100011978"
2023/09/03 00:00:00,"1810028688","1810090540"
2023/09/03 00:00:00,"1810028683","1100009854"
2023/09/03 00:00:00,"1810028684","1100010033"
2023/09/03 00:00:00,"1810028686","1105729323"
2023/09/03 00:00:00,"1810028687","1105729397"
2023/09/03 00:00:00,"1810028699","1108231393"
2023/09/03 00:00:00,"1810028701","1810104241"
2023/09/03 00:00:00,"1810028703","1810104243"
2023/09/03 00:00:00,"1810028704","1103129567"
2023/09/03 00:00:00,"1810028705","1100006844"
2023/09/03 00:00:00,"1810028706","1103122495"
2023/09/03 00:00:00,"1810028708","1103120150"
2023/09/03 00:00:00,"1810028709","1103119983"
2023/09/03 00:00:00,"1810028710","1103123605"
2023/09/03 00:00:00,"1810028716","1810097718"
2023/09/03 00:00:00,"1810028717","1103121277"
2023/09/03 00:00:00,"1810028718","1109177465"
2023/09/03 00:00:00,"1810028719","1109186598"
2023/09/03 00:00:00,"1810028723","1810090410"
2023/09/03 00:00:00,"1810028739","1810104181"
2023/09/03 00:00:00,"1810028702","1810084444"
2023/09/03 00:00:00,"1810028722","1810104342"
2023/09/03 00:00:00,"1810028740","1103122544"
2023/09/03 00:00:00,"1810028761","1103121187"
2023/09/03 00:00:00,"1810028762","1103135776"
2023/09/03 00:00:00,"1810028763","1103043742"
2023/09/03 00:00:00,"1810028784","1810086851"
2023/09/03 00:00:00,"1810028785","1810104613"
2023/09/03 00:00:00,"1810028787","1100006417"
2023/09/03 00:00:00,"1810028801","1810104677"
2023/09/03 00:00:00,"1810028803","1106118872"
2023/09/03 00:00:00,"1810028832","1109346588"
2023/09/03 00:00:00,"1810028833","1109345668"
2023/09/03 00:00:00,"1810028834","1109346211"
2023/09/03 00:00:00,"1810028835","1109347710"
2023/09/03 00:00:00,"1810028852","1103120117"
2023/09/03 00:00:00,"1810028873","1810104860"
2023/09/03 00:00:00,"1810028892","1103121277"
2023/09/03 00:00:00,"1810028893","1103126026"
2023/09/03 00:00:00,"1810028896","1103126309"
2023/09/03 00:00:00,"1810028897","1103124385"
2023/09/03 00:00:00,"1810028898","1103124023"
2023/09/03 00:00:00,"1810028902","1108241474"
2023/09/03 00:00:00,"1810028903","1108241882"
2023/09/03 00:00:00,"1810028904","1108241957"
2023/09/03 00:00:00,"1810028920","1810088074"
2023/09/03 00:00:00,"1810028921","1103120756"
2023/09/03 00:00:00,"1810028922","1103120651"
2023/09/03 00:00:00,"1810028939","1103043919"
2023/09/03 00:00:00,"1810028940","1103043922"
2023/09/03 00:00:00,"1810028948","1108242518"
2023/09/03 00:00:00,"1810028949","1108242556"
2023/09/03 00:00:00,"1810028951","1108242645"
2023/09/03 00:00:00,"1810028959","1108242093"
2023/09/03 00:00:00,"1810028963","1108240530"
2023/09/03 00:00:00,"1810028941","1103128482"
2023/09/03 00:00:00,"1810028942","1108241948"
2023/09/03 00:00:00,"1810028943","1108241928"
2023/09/03 00:00:00,"1810028944","1108235952"
2023/09/03 00:00:00,"1810028946","1810094838"
2023/09/03 00:00:00,"1810028947","1810094837"
2023/09/03 00:00:00,"1810028950","1108242428"
2023/09/03 00:00:00,"1810028962","1810105166"
2023/09/03 00:00:00,"1810028964","1108240524"
2023/09/03 00:00:00,"1810028965","1108240680"
2023/09/03 00:00:00,"1810028966","1108240667"
2023/09/03 00:00:00,"1810028967","1108240694"
2023/09/03 00:00:00,"1810028968","1810094839"
2023/09/03 00:00:00,"1810028969","1108240571"
2023/09/03 00:00:00,"1810028979","1102447177"
2023/09/03 00:00:00,"1109613990","1108243826"
2023/09/03 00:00:00,"1109616550","1108231114"
2023/09/03 00:00:00,"1109613691","1108221991"
2023/09/03 00:00:00,"1109612965","1108235104"
2023/09/03 00:00:00,"1109986064","1108523982"
2023/09/03 00:00:00,"1109615669","1109609264"
2023/09/03 00:00:00,"1810028999","1110019740"
2023/09/03 00:00:00,"1810029000","1110019742"
2023/09/03 00:00:00,"1810029001","1110019757"
2023/09/03 00:00:00,"1810029002","1110019739"
2023/09/03 00:00:00,"1810029003","1110019764"
2023/09/03 00:00:00,"1810029007","1810096939"
2023/09/03 00:00:00,"1810028988","1108240837"
2023/09/03 00:00:00,"1810028989","1108240811"
2023/09/03 00:00:00,"1810029010","1103121359"
2023/09/03 00:00:00,"1810029011","1106134824"
2023/09/03 00:00:00,"1810029012","1106134848"
2023/09/03 00:00:00,"1810029013","1106134860"
2023/09/03 00:00:00,"1810029014","1106134871"
2023/09/03 00:00:00,"1810029015","1106134890"
2023/09/03 00:00:00,"1810029016","1106134902"
2023/09/03 00:00:00,"1810029017","1106134943"
2023/09/03 00:00:00,"1810029018","1106134950"
2023/09/03 00:00:00,"1810029019","1106134956"
2023/09/03 00:00:00,"1810029020","1106134970"
2023/09/03 00:00:00,"1810029021","1810104500"
2023/09/03 00:00:00,"1810029039","1108239779"
2023/09/03 00:00:00,"1810029041","1810095790"
2023/09/03 00:00:00,"1810029043","1108239663"
2023/09/03 00:00:00,"1810029044","1108239663"
2023/09/03 00:00:00,"1810029022","1103138764"
2023/09/03 00:00:00,"1810029023","1810105238"
2023/09/03 00:00:00,"1810029024","1810105236"
2023/09/03 00:00:00,"1810029040","1810104588"
2023/09/03 00:00:00,"1810029048","1108239675"
2023/09/03 00:00:00,"1810029061","1108240006"
2023/09/03 00:00:00,"1810029062","1108239583"
2023/09/03 00:00:00,"1810029063","1108239583"
2023/09/03 00:00:00,"1810029064","1108239573"
2023/09/03 00:00:00,"1810029065","1108239592"
2023/09/03 00:00:00,"1810029066","1108239556"
2023/09/03 00:00:00,"1810029042","1109346074"
2023/09/03 00:00:00,"1810029046","1109345856"
2023/09/03 00:00:00,"1810029047","1109347874"
2023/09/03 00:00:00,"1810029049","1109345971"
2023/09/03 00:00:00,"1810029067","1810105325"
2023/09/03 00:00:00,"1810029069","1108240029"
2023/09/03 00:00:00,"1810029073","1108240139"
2023/09/03 00:00:00,"1810029078","1108239939"
2023/09/03 00:00:00,"1810029079","1108239921"
2023/09/03 00:00:00,"1810029080","1108239957"
2023/09/03 00:00:00,"1810029074","1103122963"
2023/09/03 00:00:00,"1810029075","1810105515"
2023/09/03 00:00:00,"1810029076","1810105515"
2023/09/03 00:00:00,"1810029077","1103119920"
2023/09/03 00:00:00,"1810029099","1108240061"
2023/09/03 00:00:00,"1810029119","1108240016"
2023/09/03 00:00:00,"1810029120","1108240032"
2023/09/03 00:00:00,"1810029139","1108239744"
